spin_index,spin_result,streak_count,bet_amount,bet_on,outcome,profit,bankroll
8869,Red,1,0,,No Bet,0,-1550
8870,Black,1,0,,No Bet,0,-1550
8871,Green,0,0,,No Bet,0,-1550
8872,Red,1,0,,No Bet,0,-1550
8873,Red,2,0,,No Bet,0,-1550
8874,Green,0,0,,No Bet,0,-1550
8875,Red,1,0,,No Bet,0,-1550
8876,Black,1,0,,No Bet,0,-1550
8877,Red,1,0,,No Bet,0,-1550
8878,Black,1,0,,No Bet,0,-1550
8879,Red,1,0,,No Bet,0,-1550
8880,Black,1,0,,No Bet,0,-1550
8881,Red,1,0,,No Bet,0,-1550
8882,Black,1,0,,No Bet,0,-1550
8883,Black,2,0,,No Bet,0,-1550
8884,Red,1,0,,No Bet,0,-1550
8885,Black,1,0,,No Bet,0,-1550
8886,Black,2,0,,No Bet,0,-1550
8887,Red,1,0,,No Bet,0,-1550
8888,Black,1,0,,No Bet,0,-1550
8889,Black,2,0,,No Bet,0,-1550
8890,Black,3,0,,No Bet,0,-1550
8891,Red,1,0,,No Bet,0,-1550
8892,Black,1,0,,No Bet,0,-1550
8893,Black,2,0,,No Bet,0,-1550
8894,Black,3,0,,No Bet,0,-1550
8895,Green,0,0,,No Bet,0,-1550
8896,Red,1,0,,No Bet,0,-1550
8897,Red,2,0,,No Bet,0,-1550
8898,Red,3,0,,No Bet,0,-1550
8899,Black,1,0,,No Bet,0,-1550
8900,Red,1,0,,No Bet,0,-1550
8901,Black,1,0,,No Bet,0,-1550
8902,Red,1,0,,No Bet,0,-1550
8903,Black,1,0,,No Bet,0,-1550
8904,Black,2,0,,No Bet,0,-1550
8905,Black,3,0,,No Bet,0,-1550
8906,Black,Betting,0,,No Bet,0,-1550
8907,Black,Betting,10,Red,Loss,-10,-1560
8908,Red,1,20,,Win,20,-1540
8909,Red,2,0,,No Bet,0,-1540
8910,Black,1,0,,No Bet,0,-1540
8911,Black,2,0,,No Bet,0,-1540
8912,Red,1,0,,No Bet,0,-1540
8913,Black,1,0,,No Bet,0,-1540
8914,Red,1,0,,No Bet,0,-1540
8915,Red,2,0,,No Bet,0,-1540
8916,Black,1,0,,No Bet,0,-1540
8917,Red,1,0,,No Bet,0,-1540
8918,Red,2,0,,No Bet,0,-1540
8919,Black,1,0,,No Bet,0,-1540
8920,Red,1,0,,No Bet,0,-1540
8921,Black,1,0,,No Bet,0,-1540
8922,Black,2,0,,No Bet,0,-1540
8923,Red,1,0,,No Bet,0,-1540
8924,Red,2,0,,No Bet,0,-1540
8925,Black,1,0,,No Bet,0,-1540
8926,Red,1,0,,No Bet,0,-1540
8927,Black,1,0,,No Bet,0,-1540
8928,Black,2,0,,No Bet,0,-1540
8929,Red,1,0,,No Bet,0,-1540
8930,Green,0,0,,No Bet,0,-1540
8931,Red,1,0,,No Bet,0,-1540
8932,Black,1,0,,No Bet,0,-1540
8933,Red,1,0,,No Bet,0,-1540
8934,Black,1,0,,No Bet,0,-1540
8935,Red,1,0,,No Bet,0,-1540
8936,Red,2,0,,No Bet,0,-1540
8937,Red,3,0,,No Bet,0,-1540
8938,Red,Betting,0,,No Bet,0,-1540
8939,Red,Betting,10,Black,Loss,-10,-1550
8940,Black,1,20,,Win,20,-1530
8941,Black,2,0,,No Bet,0,-1530
8942,Red,1,0,,No Bet,0,-1530
8943,Red,2,0,,No Bet,0,-1530
8944,Black,1,0,,No Bet,0,-1530
8945,Red,1,0,,No Bet,0,-1530
8946,Black,1,0,,No Bet,0,-1530
8947,Black,2,0,,No Bet,0,-1530
8948,Red,1,0,,No Bet,0,-1530
8949,Black,1,0,,No Bet,0,-1530
8950,Red,1,0,,No Bet,0,-1530
8951,Red,2,0,,No Bet,0,-1530
8952,Red,3,0,,No Bet,0,-1530
8953,Red,Betting,0,,No Bet,0,-1530
8954,Black,1,10,,Win,10,-1520
8955,Black,2,0,,No Bet,0,-1520
8956,Black,3,0,,No Bet,0,-1520
8957,Red,1,0,,No Bet,0,-1520
8958,Red,2,0,,No Bet,0,-1520
8959,Black,1,0,,No Bet,0,-1520
8960,Red,1,0,,No Bet,0,-1520
8961,Black,1,0,,No Bet,0,-1520
8962,Black,2,0,,No Bet,0,-1520
8963,Green,0,0,,No Bet,0,-1520
8964,Black,1,0,,No Bet,0,-1520
8965,Black,2,0,,No Bet,0,-1520
8966,Red,1,0,,No Bet,0,-1520
8967,Red,2,0,,No Bet,0,-1520
8968,Red,3,0,,No Bet,0,-1520
8969,Red,Betting,0,,No Bet,0,-1520
8970,Black,1,10,,Win,10,-1510
8971,Red,1,0,,No Bet,0,-1510
8972,Black,1,0,,No Bet,0,-1510
8973,Green,0,0,,No Bet,0,-1510
8974,Red,1,0,,No Bet,0,-1510
8975,Black,1,0,,No Bet,0,-1510
8976,Red,1,0,,No Bet,0,-1510
8977,Red,2,0,,No Bet,0,-1510
8978,Black,1,0,,No Bet,0,-1510
8979,Black,2,0,,No Bet,0,-1510
8980,Red,1,0,,No Bet,0,-1510
8981,Red,2,0,,No Bet,0,-1510
8982,Red,3,0,,No Bet,0,-1510
8983,Black,1,0,,No Bet,0,-1510
8984,Black,2,0,,No Bet,0,-1510
8985,Black,3,0,,No Bet,0,-1510
8986,Black,Betting,0,,No Bet,0,-1510
8987,Black,Betting,10,Red,Loss,-10,-1520
8988,Green,Betting,20,Red,Loss,-20,-1540
8989,Black,Betting,40,Red,Loss,-40,-1580
8990,Black,Betting,80,Red,Loss,-80,-1660
8991,Red,1,160,,Win,160,-1500
8992,Black,1,0,,No Bet,0,-1500
8993,Red,1,0,,No Bet,0,-1500
8994,Black,1,0,,No Bet,0,-1500
8995,Red,1,0,,No Bet,0,-1500
8996,Red,2,0,,No Bet,0,-1500
8997,Black,1,0,,No Bet,0,-1500
8998,Red,1,0,,No Bet,0,-1500
8999,Red,2,0,,No Bet,0,-1500
9000,Black,1,0,,No Bet,0,-1500
9001,Black,2,0,,No Bet,0,-1500
9002,Black,3,0,,No Bet,0,-1500
9003,Red,1,0,,No Bet,0,-1500
9004,Red,2,0,,No Bet,0,-1500
9005,Red,3,0,,No Bet,0,-1500
9006,Black,1,0,,No Bet,0,-1500
9007,Black,2,0,,No Bet,0,-1500
9008,Black,3,0,,No Bet,0,-1500
9009,Red,1,0,,No Bet,0,-1500
9010,Red,2,0,,No Bet,0,-1500
9011,Green,0,0,,No Bet,0,-1500
9012,Black,1,0,,No Bet,0,-1500
9013,Red,1,0,,No Bet,0,-1500
9014,Black,1,0,,No Bet,0,-1500
9015,Black,2,0,,No Bet,0,-1500
9016,Black,3,0,,No Bet,0,-1500
9017,Red,1,0,,No Bet,0,-1500
9018,Black,1,0,,No Bet,0,-1500
9019,Red,1,0,,No Bet,0,-1500
9020,Green,0,0,,No Bet,0,-1500
9021,Red,1,0,,No Bet,0,-1500
9022,Black,1,0,,No Bet,0,-1500
9023,Black,2,0,,No Bet,0,-1500
9024,Black,3,0,,No Bet,0,-1500
9025,Red,1,0,,No Bet,0,-1500
9026,Red,2,0,,No Bet,0,-1500
9027,Red,3,0,,No Bet,0,-1500
9028,Red,Betting,0,,No Bet,0,-1500
9029,Black,1,10,,Win,10,-1490
9030,Red,1,0,,No Bet,0,-1490
9031,Black,1,0,,No Bet,0,-1490
9032,Green,0,0,,No Bet,0,-1490
9033,Red,1,0,,No Bet,0,-1490
9034,Red,2,0,,No Bet,0,-1490
9035,Green,0,0,,No Bet,0,-1490
9036,Red,1,0,,No Bet,0,-1490
9037,Green,0,0,,No Bet,0,-1490
9038,Red,1,0,,No Bet,0,-1490
9039,Red,2,0,,No Bet,0,-1490
9040,Black,1,0,,No Bet,0,-1490
9041,Red,1,0,,No Bet,0,-1490
9042,Red,2,0,,No Bet,0,-1490
9043,Green,0,0,,No Bet,0,-1490
9044,Red,1,0,,No Bet,0,-1490
9045,Red,2,0,,No Bet,0,-1490
9046,Red,3,0,,No Bet,0,-1490
9047,Black,1,0,,No Bet,0,-1490
9048,Black,2,0,,No Bet,0,-1490
9049,Black,3,0,,No Bet,0,-1490
9050,Red,1,0,,No Bet,0,-1490
9051,Red,2,0,,No Bet,0,-1490
9052,Red,3,0,,No Bet,0,-1490
9053,Red,Betting,0,,No Bet,0,-1490
9054,Red,Betting,10,Black,Loss,-10,-1500
9055,Red,Betting,20,Black,Loss,-20,-1520
9056,Red,Betting,40,Black,Loss,-40,-1560
9057,Black,1,80,,Win,80,-1480
9058,Green,0,0,,No Bet,0,-1480
9059,Black,1,0,,No Bet,0,-1480
9060,Black,2,0,,No Bet,0,-1480
9061,Green,0,0,,No Bet,0,-1480
9062,Black,1,0,,No Bet,0,-1480
9063,Red,1,0,,No Bet,0,-1480
9064,Black,1,0,,No Bet,0,-1480
9065,Red,1,0,,No Bet,0,-1480
9066,Black,1,0,,No Bet,0,-1480
9067,Red,1,0,,No Bet,0,-1480
9068,Black,1,0,,No Bet,0,-1480
9069,Red,1,0,,No Bet,0,-1480
9070,Red,2,0,,No Bet,0,-1480
9071,Black,1,0,,No Bet,0,-1480
9072,Black,2,0,,No Bet,0,-1480
9073,Black,3,0,,No Bet,0,-1480
9074,Red,1,0,,No Bet,0,-1480
9075,Black,1,0,,No Bet,0,-1480
9076,Red,1,0,,No Bet,0,-1480
9077,Black,1,0,,No Bet,0,-1480
9078,Black,2,0,,No Bet,0,-1480
9079,Green,0,0,,No Bet,0,-1480
9080,Black,1,0,,No Bet,0,-1480
9081,Black,2,0,,No Bet,0,-1480
9082,Red,1,0,,No Bet,0,-1480
9083,Black,1,0,,No Bet,0,-1480
9084,Black,2,0,,No Bet,0,-1480
9085,Red,1,0,,No Bet,0,-1480
9086,Black,1,0,,No Bet,0,-1480
9087,Red,1,0,,No Bet,0,-1480
9088,Red,2,0,,No Bet,0,-1480
9089,Black,1,0,,No Bet,0,-1480
9090,Red,1,0,,No Bet,0,-1480
9091,Black,1,0,,No Bet,0,-1480
9092,Green,0,0,,No Bet,0,-1480
9093,Red,1,0,,No Bet,0,-1480
9094,Red,2,0,,No Bet,0,-1480
9095,Black,1,0,,No Bet,0,-1480
9096,Red,1,0,,No Bet,0,-1480
9097,Black,1,0,,No Bet,0,-1480
9098,Red,1,0,,No Bet,0,-1480
9099,Green,0,0,,No Bet,0,-1480
9100,Black,1,0,,No Bet,0,-1480
9101,Black,2,0,,No Bet,0,-1480
9102,Black,3,0,,No Bet,0,-1480
9103,Black,Betting,0,,No Bet,0,-1480
9104,Black,Betting,10,Red,Loss,-10,-1490
9105,Red,1,20,,Win,20,-1470
9106,Black,1,0,,No Bet,0,-1470
9107,Black,2,0,,No Bet,0,-1470
9108,Red,1,0,,No Bet,0,-1470
9109,Red,2,0,,No Bet,0,-1470
9110,Red,3,0,,No Bet,0,-1470
9111,Black,1,0,,No Bet,0,-1470
9112,Black,2,0,,No Bet,0,-1470
9113,Red,1,0,,No Bet,0,-1470
9114,Red,2,0,,No Bet,0,-1470
9115,Green,0,0,,No Bet,0,-1470
9116,Red,1,0,,No Bet,0,-1470
9117,Black,1,0,,No Bet,0,-1470
9118,Red,1,0,,No Bet,0,-1470
9119,Red,2,0,,No Bet,0,-1470
9120,Black,1,0,,No Bet,0,-1470
9121,Black,2,0,,No Bet,0,-1470
9122,Red,1,0,,No Bet,0,-1470
9123,Black,1,0,,No Bet,0,-1470
9124,Black,2,0,,No Bet,0,-1470
9125,Green,0,0,,No Bet,0,-1470
9126,Red,1,0,,No Bet,0,-1470
9127,Black,1,0,,No Bet,0,-1470
9128,Red,1,0,,No Bet,0,-1470
9129,Red,2,0,,No Bet,0,-1470
9130,Red,3,0,,No Bet,0,-1470
9131,Black,1,0,,No Bet,0,-1470
9132,Black,2,0,,No Bet,0,-1470
9133,Red,1,0,,No Bet,0,-1470
9134,Black,1,0,,No Bet,0,-1470
9135,Red,1,0,,No Bet,0,-1470
9136,Red,2,0,,No Bet,0,-1470
9137,Black,1,0,,No Bet,0,-1470
9138,Red,1,0,,No Bet,0,-1470
9139,Red,2,0,,No Bet,0,-1470
9140,Red,3,0,,No Bet,0,-1470
9141,Red,Betting,0,,No Bet,0,-1470
9142,Green,Betting,10,Black,Loss,-10,-1480
9143,Red,Betting,20,Black,Loss,-20,-1500
9144,Black,1,40,,Win,40,-1460
9145,Black,2,0,,No Bet,0,-1460
9146,Black,3,0,,No Bet,0,-1460
9147,Red,1,0,,No Bet,0,-1460
9148,Black,1,0,,No Bet,0,-1460
9149,Black,2,0,,No Bet,0,-1460
9150,Red,1,0,,No Bet,0,-1460
9151,Green,0,0,,No Bet,0,-1460
9152,Red,1,0,,No Bet,0,-1460
9153,Black,1,0,,No Bet,0,-1460
9154,Red,1,0,,No Bet,0,-1460
9155,Black,1,0,,No Bet,0,-1460
9156,Black,2,0,,No Bet,0,-1460
9157,Green,0,0,,No Bet,0,-1460
9158,Black,1,0,,No Bet,0,-1460
9159,Red,1,0,,No Bet,0,-1460
9160,Black,1,0,,No Bet,0,-1460
9161,Black,2,0,,No Bet,0,-1460
9162,Red,1,0,,No Bet,0,-1460
9163,Red,2,0,,No Bet,0,-1460
9164,Red,3,0,,No Bet,0,-1460
9165,Black,1,0,,No Bet,0,-1460
9166,Black,2,0,,No Bet,0,-1460
9167,Green,0,0,,No Bet,0,-1460
9168,Black,1,0,,No Bet,0,-1460
9169,Red,1,0,,No Bet,0,-1460
9170,Black,1,0,,No Bet,0,-1460
9171,Black,2,0,,No Bet,0,-1460
9172,Red,1,0,,No Bet,0,-1460
9173,Black,1,0,,No Bet,0,-1460
9174,Red,1,0,,No Bet,0,-1460
9175,Red,2,0,,No Bet,0,-1460
9176,Black,1,0,,No Bet,0,-1460
9177,Red,1,0,,No Bet,0,-1460
9178,Red,2,0,,No Bet,0,-1460
9179,Black,1,0,,No Bet,0,-1460
9180,Black,2,0,,No Bet,0,-1460
9181,Red,1,0,,No Bet,0,-1460
9182,Black,1,0,,No Bet,0,-1460
9183,Black,2,0,,No Bet,0,-1460
9184,Red,1,0,,No Bet,0,-1460
9185,Black,1,0,,No Bet,0,-1460
9186,Red,1,0,,No Bet,0,-1460
9187,Black,1,0,,No Bet,0,-1460
9188,Red,1,0,,No Bet,0,-1460
9189,Black,1,0,,No Bet,0,-1460
9190,Green,0,0,,No Bet,0,-1460
9191,Red,1,0,,No Bet,0,-1460
9192,Red,2,0,,No Bet,0,-1460
9193,Red,3,0,,No Bet,0,-1460
9194,Red,Betting,0,,No Bet,0,-1460
9195,Black,1,10,,Win,10,-1450
9196,Red,1,0,,No Bet,0,-1450
9197,Black,1,0,,No Bet,0,-1450
9198,Red,1,0,,No Bet,0,-1450
9199,Black,1,0,,No Bet,0,-1450
9200,Green,0,0,,No Bet,0,-1450
9201,Green,0,0,,No Bet,0,-1450
9202,Black,1,0,,No Bet,0,-1450
9203,Red,1,0,,No Bet,0,-1450
9204,Black,1,0,,No Bet,0,-1450
9205,Black,2,0,,No Bet,0,-1450
9206,Red,1,0,,No Bet,0,-1450
9207,Red,2,0,,No Bet,0,-1450
9208,Red,3,0,,No Bet,0,-1450
9209,Black,1,0,,No Bet,0,-1450
9210,Green,0,0,,No Bet,0,-1450
9211,Black,1,0,,No Bet,0,-1450
9212,Black,2,0,,No Bet,0,-1450
9213,Black,3,0,,No Bet,0,-1450
9214,Red,1,0,,No Bet,0,-1450
9215,Black,1,0,,No Bet,0,-1450
9216,Black,2,0,,No Bet,0,-1450
9217,Red,1,0,,No Bet,0,-1450
9218,Black,1,0,,No Bet,0,-1450
9219,Red,1,0,,No Bet,0,-1450
9220,Red,2,0,,No Bet,0,-1450
9221,Red,3,0,,No Bet,0,-1450
9222,Red,Betting,0,,No Bet,0,-1450
9223,Red,Betting,10,Black,Loss,-10,-1460
9224,Red,Betting,20,Black,Loss,-20,-1480
9225,Black,1,40,,Win,40,-1440
9226,Red,1,0,,No Bet,0,-1440
9227,Red,2,0,,No Bet,0,-1440
9228,Red,3,0,,No Bet,0,-1440
9229,Red,Betting,0,,No Bet,0,-1440
9230,Black,1,10,,Win,10,-1430
9231,Red,1,0,,No Bet,0,-1430
9232,Black,1,0,,No Bet,0,-1430
9233,Red,1,0,,No Bet,0,-1430
9234,Black,1,0,,No Bet,0,-1430
9235,Black,2,0,,No Bet,0,-1430
9236,Red,1,0,,No Bet,0,-1430
9237,Red,2,0,,No Bet,0,-1430
9238,Red,3,0,,No Bet,0,-1430
9239,Black,1,0,,No Bet,0,-1430
9240,Red,1,0,,No Bet,0,-1430
9241,Black,1,0,,No Bet,0,-1430
9242,Black,2,0,,No Bet,0,-1430
9243,Black,3,0,,No Bet,0,-1430
9244,Black,Betting,0,,No Bet,0,-1430
9245,Red,1,10,,Win,10,-1420
9246,Black,1,0,,No Bet,0,-1420
9247,Red,1,0,,No Bet,0,-1420
9248,Red,2,0,,No Bet,0,-1420
9249,Black,1,0,,No Bet,0,-1420
9250,Black,2,0,,No Bet,0,-1420
9251,Red,1,0,,No Bet,0,-1420
9252,Red,2,0,,No Bet,0,-1420
9253,Black,1,0,,No Bet,0,-1420
9254,Black,2,0,,No Bet,0,-1420
9255,Red,1,0,,No Bet,0,-1420
9256,Black,1,0,,No Bet,0,-1420
9257,Black,2,0,,No Bet,0,-1420
9258,Black,3,0,,No Bet,0,-1420
9259,Red,1,0,,No Bet,0,-1420
9260,Red,2,0,,No Bet,0,-1420
9261,Green,0,0,,No Bet,0,-1420
9262,Black,1,0,,No Bet,0,-1420
9263,Red,1,0,,No Bet,0,-1420
9264,Red,2,0,,No Bet,0,-1420
9265,Black,1,0,,No Bet,0,-1420
9266,Black,2,0,,No Bet,0,-1420
9267,Red,1,0,,No Bet,0,-1420
9268,Black,1,0,,No Bet,0,-1420
9269,Green,0,0,,No Bet,0,-1420
9270,Red,1,0,,No Bet,0,-1420
9271,Red,2,0,,No Bet,0,-1420
9272,Black,1,0,,No Bet,0,-1420
9273,Black,2,0,,No Bet,0,-1420
9274,Black,3,0,,No Bet,0,-1420
9275,Red,1,0,,No Bet,0,-1420
9276,Black,1,0,,No Bet,0,-1420
9277,Red,1,0,,No Bet,0,-1420
9278,Black,1,0,,No Bet,0,-1420
9279,Black,2,0,,No Bet,0,-1420
9280,Red,1,0,,No Bet,0,-1420
9281,Black,1,0,,No Bet,0,-1420
9282,Red,1,0,,No Bet,0,-1420
9283,Black,1,0,,No Bet,0,-1420
9284,Red,1,0,,No Bet,0,-1420
9285,Green,0,0,,No Bet,0,-1420
9286,Red,1,0,,No Bet,0,-1420
9287,Black,1,0,,No Bet,0,-1420
9288,Green,0,0,,No Bet,0,-1420
9289,Red,1,0,,No Bet,0,-1420
9290,Red,2,0,,No Bet,0,-1420
9291,Red,3,0,,No Bet,0,-1420
9292,Black,1,0,,No Bet,0,-1420
9293,Red,1,0,,No Bet,0,-1420
9294,Black,1,0,,No Bet,0,-1420
9295,Red,1,0,,No Bet,0,-1420
9296,Red,2,0,,No Bet,0,-1420
9297,Black,1,0,,No Bet,0,-1420
9298,Red,1,0,,No Bet,0,-1420
9299,Red,2,0,,No Bet,0,-1420
9300,Red,3,0,,No Bet,0,-1420
9301,Black,1,0,,No Bet,0,-1420
9302,Red,1,0,,No Bet,0,-1420
9303,Red,2,0,,No Bet,0,-1420
9304,Black,1,0,,No Bet,0,-1420
9305,Red,1,0,,No Bet,0,-1420
9306,Black,1,0,,No Bet,0,-1420
9307,Red,1,0,,No Bet,0,-1420
9308,Red,2,0,,No Bet,0,-1420
9309,Black,1,0,,No Bet,0,-1420
9310,Black,2,0,,No Bet,0,-1420
9311,Red,1,0,,No Bet,0,-1420
9312,Black,1,0,,No Bet,0,-1420
9313,Black,2,0,,No Bet,0,-1420
9314,Black,3,0,,No Bet,0,-1420
9315,Green,0,0,,No Bet,0,-1420
9316,Black,1,0,,No Bet,0,-1420
9317,Green,0,0,,No Bet,0,-1420
9318,Red,1,0,,No Bet,0,-1420
9319,Red,2,0,,No Bet,0,-1420
9320,Black,1,0,,No Bet,0,-1420
9321,Red,1,0,,No Bet,0,-1420
9322,Green,0,0,,No Bet,0,-1420
9323,Black,1,0,,No Bet,0,-1420
9324,Black,2,0,,No Bet,0,-1420
9325,Black,3,0,,No Bet,0,-1420
9326,Red,1,0,,No Bet,0,-1420
9327,Green,0,0,,No Bet,0,-1420
9328,Black,1,0,,No Bet,0,-1420
9329,Black,2,0,,No Bet,0,-1420
9330,Red,1,0,,No Bet,0,-1420
9331,Red,2,0,,No Bet,0,-1420
9332,Black,1,0,,No Bet,0,-1420
9333,Black,2,0,,No Bet,0,-1420
9334,Red,1,0,,No Bet,0,-1420
9335,Black,1,0,,No Bet,0,-1420
9336,Black,2,0,,No Bet,0,-1420
9337,Black,3,0,,No Bet,0,-1420
9338,Red,1,0,,No Bet,0,-1420
9339,Red,2,0,,No Bet,0,-1420
9340,Red,3,0,,No Bet,0,-1420
9341,Black,1,0,,No Bet,0,-1420
9342,Black,2,0,,No Bet,0,-1420
9343,Red,1,0,,No Bet,0,-1420
9344,Red,2,0,,No Bet,0,-1420
9345,Red,3,0,,No Bet,0,-1420
9346,Black,1,0,,No Bet,0,-1420
9347,Black,2,0,,No Bet,0,-1420
9348,Black,3,0,,No Bet,0,-1420
9349,Red,1,0,,No Bet,0,-1420
9350,Black,1,0,,No Bet,0,-1420
9351,Red,1,0,,No Bet,0,-1420
9352,Red,2,0,,No Bet,0,-1420
9353,Red,3,0,,No Bet,0,-1420
9354,Black,1,0,,No Bet,0,-1420
9355,Red,1,0,,No Bet,0,-1420
9356,Black,1,0,,No Bet,0,-1420
9357,Black,2,0,,No Bet,0,-1420
9358,Red,1,0,,No Bet,0,-1420
9359,Red,2,0,,No Bet,0,-1420
9360,Red,3,0,,No Bet,0,-1420
9361,Black,1,0,,No Bet,0,-1420
9362,Black,2,0,,No Bet,0,-1420
9363,Red,1,0,,No Bet,0,-1420
9364,Red,2,0,,No Bet,0,-1420
9365,Black,1,0,,No Bet,0,-1420
9366,Black,2,0,,No Bet,0,-1420
9367,Red,1,0,,No Bet,0,-1420
9368,Red,2,0,,No Bet,0,-1420
9369,Black,1,0,,No Bet,0,-1420
9370,Black,2,0,,No Bet,0,-1420
9371,Black,3,0,,No Bet,0,-1420
9372,Red,1,0,,No Bet,0,-1420
9373,Black,1,0,,No Bet,0,-1420
9374,Red,1,0,,No Bet,0,-1420
9375,Red,2,0,,No Bet,0,-1420
9376,Red,3,0,,No Bet,0,-1420
9377,Black,1,0,,No Bet,0,-1420
9378,Red,1,0,,No Bet,0,-1420
9379,Red,2,0,,No Bet,0,-1420
9380,Black,1,0,,No Bet,0,-1420
9381,Red,1,0,,No Bet,0,-1420
9382,Red,2,0,,No Bet,0,-1420
9383,Red,3,0,,No Bet,0,-1420
9384,Black,1,0,,No Bet,0,-1420
9385,Red,1,0,,No Bet,0,-1420
9386,Red,2,0,,No Bet,0,-1420
9387,Red,3,0,,No Bet,0,-1420
9388,Red,Betting,0,,No Bet,0,-1420
9389,Red,Betting,10,Black,Loss,-10,-1430
9390,Black,1,20,,Win,20,-1410
9391,Red,1,0,,No Bet,0,-1410
9392,Black,1,0,,No Bet,0,-1410
9393,Red,1,0,,No Bet,0,-1410
9394,Black,1,0,,No Bet,0,-1410
9395,Red,1,0,,No Bet,0,-1410
9396,Black,1,0,,No Bet,0,-1410
9397,Red,1,0,,No Bet,0,-1410
9398,Black,1,0,,No Bet,0,-1410
9399,Red,1,0,,No Bet,0,-1410
9400,Black,1,0,,No Bet,0,-1410
9401,Black,2,0,,No Bet,0,-1410
9402,Black,3,0,,No Bet,0,-1410
9403,Red,1,0,,No Bet,0,-1410
9404,Black,1,0,,No Bet,0,-1410
9405,Red,1,0,,No Bet,0,-1410
9406,Green,0,0,,No Bet,0,-1410
9407,Red,1,0,,No Bet,0,-1410
9408,Black,1,0,,No Bet,0,-1410
9409,Black,2,0,,No Bet,0,-1410
9410,Black,3,0,,No Bet,0,-1410
9411,Black,Betting,0,,No Bet,0,-1410
9412,Black,Betting,10,Red,Loss,-10,-1420
9413,Black,Betting,20,Red,Loss,-20,-1440
9414,Red,1,40,,Win,40,-1400
9415,Black,1,0,,No Bet,0,-1400
9416,Green,0,0,,No Bet,0,-1400
9417,Red,1,0,,No Bet,0,-1400
9418,Red,2,0,,No Bet,0,-1400
9419,Red,3,0,,No Bet,0,-1400
9420,Red,Betting,0,,No Bet,0,-1400
9421,Red,Betting,10,Black,Loss,-10,-1410
9422,Black,1,20,,Win,20,-1390
9423,Red,1,0,,No Bet,0,-1390
9424,Red,2,0,,No Bet,0,-1390
9425,Red,3,0,,No Bet,0,-1390
9426,Black,1,0,,No Bet,0,-1390
9427,Black,2,0,,No Bet,0,-1390
9428,Red,1,0,,No Bet,0,-1390
9429,Red,2,0,,No Bet,0,-1390
9430,Black,1,0,,No Bet,0,-1390
9431,Black,2,0,,No Bet,0,-1390
9432,Red,1,0,,No Bet,0,-1390
9433,Black,1,0,,No Bet,0,-1390
9434,Black,2,0,,No Bet,0,-1390
9435,Red,1,0,,No Bet,0,-1390
9436,Black,1,0,,No Bet,0,-1390
9437,Black,2,0,,No Bet,0,-1390
9438,Red,1,0,,No Bet,0,-1390
9439,Red,2,0,,No Bet,0,-1390
9440,Black,1,0,,No Bet,0,-1390
9441,Black,2,0,,No Bet,0,-1390
9442,Black,3,0,,No Bet,0,-1390
9443,Red,1,0,,No Bet,0,-1390
9444,Red,2,0,,No Bet,0,-1390
9445,Black,1,0,,No Bet,0,-1390
9446,Black,2,0,,No Bet,0,-1390
9447,Red,1,0,,No Bet,0,-1390
9448,Black,1,0,,No Bet,0,-1390
9449,Red,1,0,,No Bet,0,-1390
9450,Red,2,0,,No Bet,0,-1390
9451,Black,1,0,,No Bet,0,-1390
9452,Black,2,0,,No Bet,0,-1390
9453,Red,1,0,,No Bet,0,-1390
9454,Black,1,0,,No Bet,0,-1390
9455,Red,1,0,,No Bet,0,-1390
9456,Red,2,0,,No Bet,0,-1390
9457,Black,1,0,,No Bet,0,-1390
9458,Red,1,0,,No Bet,0,-1390
9459,Red,2,0,,No Bet,0,-1390
9460,Red,3,0,,No Bet,0,-1390
9461,Black,1,0,,No Bet,0,-1390
9462,Black,2,0,,No Bet,0,-1390
9463,Black,3,0,,No Bet,0,-1390
9464,Black,Betting,0,,No Bet,0,-1390
9465,Black,Betting,10,Red,Loss,-10,-1400
9466,Red,1,20,,Win,20,-1380
9467,Green,0,0,,No Bet,0,-1380
9468,Red,1,0,,No Bet,0,-1380
9469,Red,2,0,,No Bet,0,-1380
9470,Red,3,0,,No Bet,0,-1380
9471,Black,1,0,,No Bet,0,-1380
9472,Black,2,0,,No Bet,0,-1380
9473,Black,3,0,,No Bet,0,-1380
9474,Black,Betting,0,,No Bet,0,-1380
9475,Black,Betting,10,Red,Loss,-10,-1390
9476,Red,1,20,,Win,20,-1370
9477,Red,2,0,,No Bet,0,-1370
9478,Red,3,0,,No Bet,0,-1370
9479,Red,Betting,0,,No Bet,0,-1370
9480,Black,1,10,,Win,10,-1360
9481,Red,1,0,,No Bet,0,-1360
9482,Green,0,0,,No Bet,0,-1360
9483,Red,1,0,,No Bet,0,-1360
9484,Green,0,0,,No Bet,0,-1360
9485,Black,1,0,,No Bet,0,-1360
9486,Black,2,0,,No Bet,0,-1360
9487,Red,1,0,,No Bet,0,-1360
9488,Black,1,0,,No Bet,0,-1360
9489,Red,1,0,,No Bet,0,-1360
9490,Red,2,0,,No Bet,0,-1360
9491,Black,1,0,,No Bet,0,-1360
9492,Black,2,0,,No Bet,0,-1360
9493,Red,1,0,,No Bet,0,-1360
9494,Black,1,0,,No Bet,0,-1360
9495,Red,1,0,,No Bet,0,-1360
9496,Red,2,0,,No Bet,0,-1360
9497,Black,1,0,,No Bet,0,-1360
9498,Black,2,0,,No Bet,0,-1360
9499,Black,3,0,,No Bet,0,-1360
